id,no,pos,name,dob,caps,goals,club,clubNat,clubWiki,captain,wiki,wcApps,wcGoals,wcYellow,wcRed,team_code,team_flag,team_wiki,coach,name_norm
aaron-wan-bissaka,2,DF,Aaron Wan-Bissaka,1997-11-26,12,0,West Ham United,ENG,https://en.wikipedia.org/wiki/West_Ham_United_F.C.,False,https://en.wikipedia.org/wiki/Aaron_Wan-Bissaka,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,aaron wan bissaka
steve-kapuadi,3,DF,Steve Kapuadi,1998-04-30,4,0,Widzew Łódź,POL,https://en.wikipedia.org/wiki/Widzew_%C5%81%C3%B3d%C5%BA,False,https://en.wikipedia.org/wiki/Steve_Kapuadi,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,steve kapuadi
axel-tuanzebe,4,DF,Axel Tuanzebe,1997-11-14,14,1,Burnley,ENG,https://en.wikipedia.org/wiki/Burnley_F.C.,False,https://en.wikipedia.org/wiki/Axel_Tuanzebe,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,axel tuanzebe
dylan-batubinsika,5,DF,Dylan Batubinsika,1996-02-15,14,1,AEL,GRE,https://en.wikipedia.org/wiki/Athlitiki_Enosi_Larissa_F.C.,False,https://en.wikipedia.org/wiki/Dylan_Batubinsika,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,dylan batubinsika
joris-kayembe,12,DF,Joris Kayembe,1994-08-08,26,1,Genk,BEL,https://en.wikipedia.org/wiki/KRC_Genk,False,https://en.wikipedia.org/wiki/Joris_Kayembe,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,joris kayembe
chancel-mbemba,22,DF,Chancel Mbemba,1994-08-08,109,7,Lille,FRA,https://en.wikipedia.org/wiki/Lille_OSC,False,https://en.wikipedia.org/wiki/Chancel_Mbemba,2,0,1,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,chancel mbemba
gedeon-kalulu,24,DF,Gédéon Kalulu,1997-08-29,28,0,Aris Limassol,CYP,https://en.wikipedia.org/wiki/Aris_Limassol_FC,False,https://en.wikipedia.org/wiki/G%C3%A9d%C3%A9on_Kalulu,1,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,gedeon kalulu
arthur-masuaku,26,DF,Arthur Masuaku,1993-11-07,45,4,Lens,FRA,https://en.wikipedia.org/wiki/RC_Lens,False,https://en.wikipedia.org/wiki/Arthur_Masuaku,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,arthur masuaku
ngal-ayel-mukau,6,MF,Ngal'ayel Mukau,2004-11-03,14,0,Lille,FRA,https://en.wikipedia.org/wiki/Lille_OSC,False,https://en.wikipedia.org/wiki/Ngal'ayel_Mukau,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,ngal ayel mukau
nathanael-mbuku,7,MF,Nathanaël Mbuku,2002-03-16,19,2,Montpellier,FRA,https://en.wikipedia.org/wiki/Montpellier_HSC,False,https://en.wikipedia.org/wiki/Nathana%C3%ABl_Mbuku,1,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,nathanael mbuku
samuel-moutoussamy,8,MF,Samuel Moutoussamy,1996-08-12,58,0,Atromitos,GRE,https://en.wikipedia.org/wiki/Atromitos_F.C.,False,https://en.wikipedia.org/wiki/Samuel_Moutoussamy,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,samuel moutoussamy
theo-bongonda,10,MF,Théo Bongonda,1995-11-20,38,7,Spartak Moscow,RUS,https://en.wikipedia.org/wiki/FC_Spartak_Moscow,False,https://en.wikipedia.org/wiki/Th%C3%A9o_Bongonda,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,theo bongonda
noah-sadiki,14,MF,Noah Sadiki,2004-12-17,20,0,Sunderland,ENG,https://en.wikipedia.org/wiki/Sunderland_A.F.C.,False,https://en.wikipedia.org/wiki/Noah_Sadiki,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,noah sadiki
aaron-tshibola,15,MF,Aaron Tshibola,1995-01-02,17,1,Kilmarnock,SCO,https://en.wikipedia.org/wiki/Kilmarnock_F.C.,False,https://en.wikipedia.org/wiki/Aaron_Tshibola,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,aaron tshibola
charles-pickel,18,MF,Charles Pickel,1997-05-15,34,1,Espanyol,ESP,https://en.wikipedia.org/wiki/RCD_Espanyol,False,https://en.wikipedia.org/wiki/Charles_Pickel,2,0,1,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,charles pickel
edo-kayembe,25,MF,Edo Kayembe,1998-06-03,43,2,Watford,ENG,https://en.wikipedia.org/wiki/Watford_F.C.,False,https://en.wikipedia.org/wiki/Edo_Kayembe,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,edo kayembe
brian-cipenga,9,FW,Brian Cipenga,1998-03-11,8,0,Castellón,ESP,https://en.wikipedia.org/wiki/CD_Castell%C3%B3n,False,https://en.wikipedia.org/wiki/Brian_Cipenga,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,brian cipenga
gael-kakuta,11,FW,Gaël Kakuta,1991-06-21,31,5,AEL,GRE,https://en.wikipedia.org/wiki/Athlitiki_Enosi_Larissa_F.C.,False,https://en.wikipedia.org/wiki/Ga%C3%ABl_Kakuta,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,gael kakuta
meschak-elia,13,FW,Meschak Elia,1997-08-06,69,12,Alanyaspor,TUR,https://en.wikipedia.org/wiki/Alanyaspor,False,https://en.wikipedia.org/wiki/Meschak_Elia,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,meschak elia
cedric-bakambu,17,FW,Cédric Bakambu,1991-04-11,70,21,Real Betis,ESP,https://en.wikipedia.org/wiki/Real_Betis,False,https://en.wikipedia.org/wiki/C%C3%A9dric_Bakambu,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,cedric bakambu
fiston-mayele,19,FW,Fiston Mayele,1994-06-24,37,6,Pyramids,EGY,https://en.wikipedia.org/wiki/Pyramids_FC,False,https://en.wikipedia.org/wiki/Fiston_Mayele,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,fiston mayele
yoane-wissa,20,FW,Yoane Wissa,1996-09-03,38,9,Newcastle United,ENG,https://en.wikipedia.org/wiki/Newcastle_United_F.C.,False,https://en.wikipedia.org/wiki/Yoane_Wissa,2,1,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,yoane wissa
simon-banza,23,FW,Simon Banza,1996-08-13,15,2,Al Jazira,UAE,https://en.wikipedia.org/wiki/Al_Jazira_Club,False,https://en.wikipedia.org/wiki/Simon_Banza,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,simon banza
diogo-costa,1,GK,Diogo Costa,1999-09-19,43,0,Porto,POR,https://en.wikipedia.org/wiki/FC_Porto,False,https://en.wikipedia.org/wiki/Diogo_Costa,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,diogo costa
jose-sa,12,GK,José Sá,1993-01-17,5,0,Wolverhampton Wanderers,ENG,https://en.wikipedia.org/wiki/Wolverhampton_Wanderers_F.C.,False,https://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%A1,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,jose sa
rui-silva,22,GK,Rui Silva,1994-02-07,3,0,Sporting CP,POR,https://en.wikipedia.org/wiki/Sporting_CP,False,https://en.wikipedia.org/wiki/Rui_Silva_(footballer%2C_born_1994),0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,rui silva
nelson-semedo,2,DF,Nélson Semedo,1993-11-16,50,0,Fenerbahçe,TUR,https://en.wikipedia.org/wiki/Fenerbah%C3%A7e_S.K._(football),False,https://en.wikipedia.org/wiki/N%C3%A9lson_Semedo,2,0,1,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,nelson semedo
ruben-dias,3,DF,Rúben Dias,1997-05-14,76,3,Manchester City,ENG,https://en.wikipedia.org/wiki/Manchester_City_F.C.,False,https://en.wikipedia.org/wiki/R%C3%BAben_Dias,1,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,ruben dias
tomas-araujo,4,DF,Tomás Araújo,2002-05-16,5,0,Benfica,POR,https://en.wikipedia.org/wiki/S.L._Benfica,False,https://en.wikipedia.org/wiki/Tom%C3%A1s_Ara%C3%BAjo,1,0,1,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,tomas araujo
diogo-dalot,5,DF,Diogo Dalot,1999-03-18,35,3,Manchester United,ENG,https://en.wikipedia.org/wiki/Manchester_United_F.C.,False,https://en.wikipedia.org/wiki/Diogo_Dalot,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,diogo dalot
renato-veiga,13,DF,Renato Veiga,2003-07-29,13,1,Villarreal,ESP,https://en.wikipedia.org/wiki/Villarreal_CF,False,https://en.wikipedia.org/wiki/Renato_Veiga,2,0,1,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,renato veiga
goncalo-inacio,14,DF,Gonçalo Inácio,2001-08-25,22,2,Sporting CP,POR,https://en.wikipedia.org/wiki/Sporting_CP,False,https://en.wikipedia.org/wiki/Gon%C3%A7alo_In%C3%A1cio,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,goncalo inacio
joao-cancelo,20,DF,João Cancelo,1994-05-27,68,12,Barcelona,ESP,https://en.wikipedia.org/wiki/FC_Barcelona,False,https://en.wikipedia.org/wiki/Jo%C3%A3o_Cancelo,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,joao cancelo
samu-costa,24,DF,Samú Costa,2000-11-27,6,0,Mallorca,ESP,https://en.wikipedia.org/wiki/RCD_Mallorca,False,https://en.wikipedia.org/wiki/Sam%C3%BA_Costa,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,samu costa
nuno-mendes,25,DF,Nuno Mendes,2002-06-19,44,1,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer%2C_born_2002),2,1,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,nuno mendes
matheus-nunes,6,MF,Matheus Nunes,1998-08-27,20,2,Manchester City,ENG,https://en.wikipedia.org/wiki/Manchester_City_F.C.,False,https://en.wikipedia.org/wiki/Matheus_Nunes,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,matheus nunes
bruno-fernandes,8,MF,Bruno Fernandes,1994-09-08,89,29,Manchester United,ENG,https://en.wikipedia.org/wiki/Manchester_United_F.C.,False,https://en.wikipedia.org/wiki/Bruno_Fernandes,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,bruno fernandes
bernardo-silva,10,MF,Bernardo Silva,1994-08-10,109,14,Manchester City,ENG,https://en.wikipedia.org/wiki/Manchester_City_F.C.,False,https://en.wikipedia.org/wiki/Bernardo_Silva,2,0,1,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,bernardo silva
joao-neves,15,MF,João Neves,2004-09-27,22,3,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Jo%C3%A3o_Neves,2,1,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,joao neves
ruben-neves,21,MF,Rúben Neves,1997-03-13,67,1,Al-Hilal,KSA,https://en.wikipedia.org/wiki/Al_Hilal_SFC,False,https://en.wikipedia.org/wiki/R%C3%BAben_Neves,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,ruben neves
vitinha,23,MF,Vitinha,2000-02-13,38,0,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Vitinha,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,vitinha
cristiano-ronaldo,7,FW,Cristiano Ronaldo,1985-02-05,228,143,Al-Nassr,KSA,https://en.wikipedia.org/wiki/Al-Nassr_FC,False,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,2,2,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,cristiano ronaldo
goncalo-ramos,9,FW,Gonçalo Ramos,2001-06-20,25,10,Paris Saint-Germain,FRA,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,False,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Ramos,1,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,goncalo ramos
joao-felix,11,FW,João Félix,1999-11-10,54,12,Al-Nassr,KSA,https://en.wikipedia.org/wiki/Al-Nassr_FC,False,https://en.wikipedia.org/wiki/Jo%C3%A3o_F%C3%A9lix,1,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,joao felix
francisco-trincao,16,FW,Francisco Trincão,1999-12-29,18,3,Sporting CP,POR,https://en.wikipedia.org/wiki/Sporting_CP,False,https://en.wikipedia.org/wiki/Francisco_Trinc%C3%A3o,1,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,francisco trincao
rafael-leao,17,FW,Rafael Leão,1999-06-10,44,5,Milan,ITA,https://en.wikipedia.org/wiki/AC_Milan,False,https://en.wikipedia.org/wiki/Rafael_Le%C3%A3o,2,1,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,rafael leao
pedro-neto,18,FW,Pedro Neto,2000-03-09,25,3,Chelsea,ENG,https://en.wikipedia.org/wiki/Chelsea_F.C.,False,https://en.wikipedia.org/wiki/Pedro_Neto,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,pedro neto
goncalo-guedes,19,FW,Gonçalo Guedes,1996-11-29,34,8,Real Sociedad,ESP,https://en.wikipedia.org/wiki/Real_Sociedad,False,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Guedes,0,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,goncalo guedes
francisco-conceicao,26,FW,Francisco Conceição,2002-12-14,17,4,Juventus,ITA,https://en.wikipedia.org/wiki/Juventus_FC,False,https://en.wikipedia.org/wiki/Francisco_Concei%C3%A7%C3%A3o,2,0,0,0,POR,🇵🇹,https://en.wikipedia.org/wiki/Portugal_national_football_team,Roberto Martínez,francisco conceicao
utkir-yusupov,1,GK,Utkir Yusupov,1991-01-04,40,0,Navbahor Namangan,UZB,https://en.wikipedia.org/wiki/PFC_Navbahor_Namangan,False,https://en.wikipedia.org/wiki/Utkir_Yusupov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,utkir yusupov
abduvohid-nematov,12,GK,Abduvohid Nematov,2001-03-20,8,0,Nasaf,UZB,https://en.wikipedia.org/wiki/FC_Nasaf,False,https://en.wikipedia.org/wiki/Abduvohid_Nematov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,abduvohid nematov
botirali-ergashev,16,GK,Botirali Ergashev,1995-06-23,2,0,Neftchi Fergana,UZB,https://en.wikipedia.org/wiki/FC_Neftchi_Fergana,False,https://en.wikipedia.org/wiki/Botirali_Ergashev,0,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,botirali ergashev
abdukodir-khusanov,2,DF,Abdukodir Khusanov,2004-02-29,27,0,Manchester City,ENG,https://en.wikipedia.org/wiki/Manchester_City_F.C.,False,https://en.wikipedia.org/wiki/Abdukodir_Khusanov,2,0,1,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,abdukodir khusanov
khojiakbar-alijonov,3,DF,Khojiakbar Alijonov,1997-04-19,40,2,Pakhtakor,UZB,https://en.wikipedia.org/wiki/Pakhtakor_FC,False,https://en.wikipedia.org/wiki/Khojiakbar_Alijonov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,khojiakbar alijonov
farrukh-sayfiev,4,DF,Farrukh Sayfiev,1991-01-17,46,1,Neftchi Fergana,UZB,https://en.wikipedia.org/wiki/FC_Neftchi_Fergana,False,https://en.wikipedia.org/wiki/Farrukh_Sayfiev,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,farrukh sayfiev
rustam-ashurmatov,5,DF,Rustam Ashurmatov,1996-07-07,49,1,Esteghlal,IRN,https://en.wikipedia.org/wiki/Esteghlal_F.C.,False,https://en.wikipedia.org/wiki/Rustam_Ashurmatov,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,rustam ashurmatov
sherzod-nasrullaev,13,DF,Sherzod Nasrullaev,1998-07-23,31,2,Nasaf,UZB,https://en.wikipedia.org/wiki/FC_Nasaf,False,https://en.wikipedia.org/wiki/Sherzod_Nasrullaev,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,sherzod nasrullaev
umar-eshmurodov,15,DF,Umar Eshmurodov,1992-11-30,29,0,Nasaf,UZB,https://en.wikipedia.org/wiki/FC_Nasaf,False,https://en.wikipedia.org/wiki/Umar_Eshmurodov,0,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,umar eshmurodov
abdulla-abdullaev,18,DF,Abdulla Abdullaev,1997-09-01,17,0,Dibba,UAE,https://en.wikipedia.org/wiki/Dibba_FC,False,https://en.wikipedia.org/wiki/Abdulla_Abdullaev,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,abdulla abdullaev
bekhruz-karimov,24,DF,Bekhruz Karimov,2007-08-07,2,0,Surkhon Termiz,UZB,https://en.wikipedia.org/wiki/FC_Surkhon,False,https://en.wikipedia.org/wiki/Bekhruz_Karimov,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,bekhruz karimov
avazbek-ulmasaliev,25,DF,Avazbek Ulmasaliev,2000-03-27,0,0,AGMK,UZB,https://en.wikipedia.org/wiki/FC_AGMK,False,https://en.wikipedia.org/wiki/Avazbek_Ulmasaliev,0,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,avazbek ulmasaliev
jakhongir-urozov,26,DF,Jakhongir Urozov,2004-01-18,4,0,Dinamo Samarqand,UZB,https://en.wikipedia.org/wiki/FC_Dinamo_Samarqand,False,https://en.wikipedia.org/wiki/Jakhongir_Urozov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,jakhongir urozov
akmal-mozgovoy,6,MF,Akmal Mozgovoy,1999-04-02,25,1,Pakhtakor,UZB,https://en.wikipedia.org/wiki/Pakhtakor_FC,False,https://en.wikipedia.org/wiki/Akmal_Mozgovoy,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,akmal mozgovoy
otabek-shukurov,7,MF,Otabek Shukurov,1996-06-22,84,9,Baniyas,UAE,https://en.wikipedia.org/wiki/Baniyas_Club,False,https://en.wikipedia.org/wiki/Otabek_Shukurov,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,otabek shukurov
jamshid-iskanderov,8,MF,Jamshid Iskanderov,1993-10-16,38,4,Neftchi Fergana,UZB,https://en.wikipedia.org/wiki/FC_Neftchi_Fergana,False,https://en.wikipedia.org/wiki/Jamshid_Iskanderov,0,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,jamshid iskanderov
odiljon-hamrobekov,9,MF,Odiljon Hamrobekov,1996-02-13,72,1,Tractor,IRN,https://en.wikipedia.org/wiki/Tractor_S.C.,False,https://en.wikipedia.org/wiki/Odiljon_Hamrobekov,1,0,1,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,odiljon hamrobekov
ruslanbek-jiyanov,10,MF,Ruslanbek Jiyanov,2001-06-05,5,0,Navbahor Namangan,UZB,https://en.wikipedia.org/wiki/PFC_Navbahor_Namangan,False,https://en.wikipedia.org/wiki/Ruslanbek_Jiyanov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,ruslanbek jiyanov
oston-urunov,11,MF,Oston Urunov,2000-12-19,42,10,Persepolis,IRN,https://en.wikipedia.org/wiki/Persepolis_F.C.,False,https://en.wikipedia.org/wiki/Oston_Urunov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,oston urunov
dostonbek-khamdamov,17,MF,Dostonbek Khamdamov,1996-07-24,34,5,Pakhtakor,UZB,https://en.wikipedia.org/wiki/Pakhtakor_FC,False,https://en.wikipedia.org/wiki/Dostonbek_Khamdamov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,dostonbek khamdamov
azizjon-ganiev,19,MF,Azizjon Ganiev,1998-02-22,19,0,Al Bataeh,UAE,https://en.wikipedia.org/wiki/Al_Bataeh_Club,False,https://en.wikipedia.org/wiki/Azizjon_Ganiev,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,azizjon ganiev
abbosbek-fayzullaev,22,MF,Abbosbek Fayzullaev,2003-10-03,32,8,İstanbul Başakşehir,TUR,https://en.wikipedia.org/wiki/%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_F.K.,False,https://en.wikipedia.org/wiki/Abbosbek_Fayzullaev,2,1,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,abbosbek fayzullaev
sherzod-esanov,23,MF,Sherzod Esanov,2003-02-01,1,0,Bukhara,UZB,https://en.wikipedia.org/wiki/FC_Bukhara,False,https://en.wikipedia.org/wiki/Sherzod_Esanov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,sherzod esanov
eldor-shomurodov,14,FW,Eldor Shomurodov,1995-06-29,92,44,İstanbul Başakşehir,TUR,https://en.wikipedia.org/wiki/%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_F.K.,False,https://en.wikipedia.org/wiki/Eldor_Shomurodov,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,eldor shomurodov
azizbek-amonov,20,FW,Azizbek Amonov,1997-10-30,12,2,Dinamo Samarqand,UZB,https://en.wikipedia.org/wiki/FC_Dinamo_Samarqand,False,https://en.wikipedia.org/wiki/Azizbek_Amonov,1,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,azizbek amonov
igor-sergeev,21,FW,Igor Sergeev,1993-04-30,83,25,Persepolis,IRN,https://en.wikipedia.org/wiki/Persepolis_F.C.,False,https://en.wikipedia.org/wiki/Igor_Sergeev,2,0,0,0,UZB,🇺🇿,https://en.wikipedia.org/wiki/Uzbekistan_national_football_team,Fabio Cannavaro,igor sergeev
dominik-livakovic,1,GK,Dominik Livaković,1995-01-09,75,0,Dinamo Zagreb,CRO,https://en.wikipedia.org/wiki/GNK_Dinamo_Zagreb,False,https://en.wikipedia.org/wiki/Dominik_Livakovi%C4%87,2,0,0,0,CRO,🇭🇷,https://en.wikipedia.org/wiki/Croatia_national_football_team,Zlatko Dalić,dominik livakovic
ivor-pandur,12,GK,Ivor Pandur,2000-03-25,0,0,Hull City,ENG,https://en.wikipedia.org/wiki/Hull_City_A.F.C.,False,https://en.wikipedia.org/wiki/Ivor_Pandur,0,0,0,0,CRO,🇭🇷,https://en.wikipedia.org/wiki/Croatia_national_football_team,Zlatko Dalić,ivor pandur
dominik-kotarski,23,GK,Dominik Kotarski,2000-02-10,4,0,Copenhagen,DEN,https://en.wikipedia.org/wiki/F.C._Copenhagen,False,https://en.wikipedia.org/wiki/Dominik_Kotarski,0,0,0,0,CRO,🇭🇷,https://en.wikipedia.org/wiki/Croatia_national_football_team,Zlatko Dalić,dominik kotarski
